ID,CreditScore,DebtRatio,Assets,Age,NumberOfDependents,NumberOfOpenCreditLinesAndLoans,MonthlyIncome,NumberOfTimesPastDue,EmploymentLength,HomeOwnership,Education,MaritalStatus,YearsAtCurrentAddress,NoPaidPerc,Percent_paid,Deuda
7381,446,0.1734800291363382,115203,59,medio,entre 5-15,16920,menos de 5,menos de 10,Own,Masters,Married,mas de 20,0.21801311,0.78198689,19985.42
7382,325,0.448575594296386,95447,66,alto,entre 5-15,13442,mas de 15,mas de 20,Mortgage,Masters,Widowed,entre 10-20,0.21160275,0.78839725,42815.19
7383,780,0.0250019820406455,129453,85,medio,entre 5-15,1314,menos de 5,mas de 20,Own,High School,Divorced,menos de 10,0.21832381,0.78167619,3236.58
7384,565,0.3980312549187769,125213,34,bajo,mas de 15,14457,menos de 5,menos de 10,Own,PhD,Single,mas de 20,0.21013834,0.78986166,49838.69
7385,773,0.456964343875011,53836,46,medio,entre 5-15,1407,entre 5-15,menos de 10,Own,High School,Single,mas de 20,0.22615589,0.77384411,24601.13
7386,615,0.6573772819009471,51549,64,medio,entre 5-15,13441,entre 5-15,mas de 20,Rent,PhD,Widowed,mas de 20,0.20097305,0.79902695,33887.14
7387,762,0.3784740971823763,55618,44,bajo,entre 5-15,13131,menos de 5,menos de 10,Rent,High School,Divorced,menos de 10,0.21192946,0.78807054,21049.97
7388,831,0.9225932689238534,35485,66,medio,menos de 5,9758,entre 5-15,menos de 10,Own,PhD,Married,menos de 10,0.30026248,0.69973752,32738.22
7389,743,0.8366643470417697,21604,76,bajo,menos de 5,11107,entre 5-15,entre 10-20,Mortgage,Bachelor,Single,entre 10-20,0.3167793,0.6832207,18075.3
7390,594,0.5283411296762122,72675,42,medio,menos de 5,7979,mas de 15,mas de 20,Mortgage,High School,Single,mas de 20,0.22225563,0.77774437,38397.19
7391,810,0.1560478666898495,107706,83,medio,entre 5-15,19669,entre 5-15,mas de 20,Own,High School,Widowed,menos de 10,0.0,1.0,16807.29
7392,771,0.1920514419772234,183207,44,bajo,entre 5-15,5293,entre 5-15,menos de 10,Own,PhD,Widowed,mas de 20,0.17001867,0.82998133,35185.17
7393,631,0.7032533095030133,116014,68,alto,entre 5-15,5318,mas de 15,mas de 20,Rent,High School,Single,entre 10-20,0.23080772,0.76919228,81587.23
7394,560,0.922683705575284,184143,33,bajo,entre 5-15,8681,mas de 15,entre 10-20,Mortgage,Bachelor,Married,mas de 20,0.312658,0.687342,169905.75
7395,758,0.4002290678106167,21688,82,alto,entre 5-15,12214,menos de 5,menos de 10,Mortgage,Bachelor,Married,entre 10-20,0.30342332,0.69657668,8680.17
7396,526,0.7158286464442762,30526,80,bajo,entre 5-15,2124,menos de 5,entre 10-20,Rent,Masters,Widowed,mas de 20,0.18237989,0.81762011,21851.39
7397,684,0.6308475341270343,94763,76,alto,mas de 15,10652,entre 5-15,menos de 10,Mortgage,Bachelor,Single,entre 10-20,0.27627957,0.72372043,59781.0
7398,403,0.6977417836444153,121397,56,medio,entre 5-15,13795,mas de 15,mas de 20,Mortgage,Bachelor,Divorced,menos de 10,0.24568747,0.75431253,84703.76
7399,791,0.6141189301088481,126110,53,medio,entre 5-15,15000,menos de 5,entre 10-20,Mortgage,High School,Married,mas de 20,0.2787151,0.7212849,77446.54
7400,484,0.7672224954675108,182877,73,alto,entre 5-15,19261,entre 5-15,menos de 10,Rent,PhD,Divorced,entre 10-20,0.2207987,0.7792013,140307.35
7401,847,0.0018307351003939,154917,57,alto,entre 5-15,5594,menos de 5,menos de 10,Mortgage,PhD,Widowed,entre 10-20,0.0,1.0,283.61
7402,506,0.3452415048172238,52409,29,bajo,menos de 5,5829,entre 5-15,entre 10-20,Rent,Bachelor,Divorced,entre 10-20,0.25147223,0.7485277699999999,18093.76
7403,518,0.3005093627722922,151109,25,medio,mas de 15,6568,entre 5-15,entre 10-20,Rent,Bachelor,Single,mas de 20,0.22213538,0.77786462,45409.67
7404,455,0.1418792637964485,149432,19,alto,entre 5-15,5578,menos de 5,menos de 10,Mortgage,Bachelor,Divorced,menos de 10,0.16173881,0.83826119,21201.3
7405,715,0.3816225135343556,87999,41,medio,entre 5-15,15537,entre 5-15,mas de 20,Own,PhD,Married,entre 10-20,0.31094003,0.68905997,33582.4
7406,526,0.2995133101122365,112339,84,alto,entre 5-15,6532,entre 5-15,menos de 10,Rent,High School,Divorced,mas de 20,0.21779764,0.78220236,33647.03
7407,495,0.4236722131911471,166354,57,bajo,mas de 15,3898,entre 5-15,mas de 20,Mortgage,High School,Married,mas de 20,0.30806258,0.69193742,70479.57
7408,341,0.0125094122679912,51401,28,bajo,entre 5-15,7201,entre 5-15,menos de 10,Rent,High School,Divorced,mas de 20,0.19571681,0.80428319,643.0
7409,743,0.5825585570690025,184458,20,alto,entre 5-15,8165,entre 5-15,mas de 20,Rent,Bachelor,Widowed,entre 10-20,0.19748756,0.80251244,107457.59
7410,532,0.2302961925256025,33833,32,bajo,entre 5-15,15449,mas de 15,entre 10-20,Own,PhD,Single,entre 10-20,0.2530208,0.7469792,7791.61
7411,347,0.7579242438027337,161998,60,bajo,entre 5-15,3083,menos de 5,entre 10-20,Own,Masters,Divorced,menos de 10,0.24943125,0.75056875,122782.21
7412,369,0.0074335798565435,68119,68,medio,menos de 5,18198,entre 5-15,menos de 10,Mortgage,Bachelor,Single,mas de 20,0.25232553,0.74767447,506.37
7413,534,0.3831102727259057,53196,89,medio,menos de 5,6076,mas de 15,mas de 20,Rent,Bachelor,Divorced,mas de 20,0.2757222,0.7242778000000001,20379.93
7414,324,0.4513217634997272,174527,65,bajo,entre 5-15,6365,mas de 15,menos de 10,Own,PhD,Widowed,entre 10-20,0.2031799,0.7968201,78767.83
7415,551,0.3634631448209311,51170,84,bajo,entre 5-15,17501,entre 5-15,menos de 10,Rent,Masters,Divorced,entre 10-20,0.18722449,0.81277551,18598.41
7416,364,0.8189578545591492,157115,82,alto,entre 5-15,2866,entre 5-15,mas de 20,Rent,Bachelor,Married,menos de 10,0.30413517,0.69586483,128670.56
7417,655,0.9092138910639076,153595,58,medio,menos de 5,13597,entre 5-15,mas de 20,Own,PhD,Married,entre 10-20,0.3209281,0.6790719000000001,139650.71
7418,421,0.5509930343773858,165501,26,medio,menos de 5,19601,mas de 15,entre 10-20,Mortgage,Bachelor,Divorced,menos de 10,0.20915288,0.79084712,91189.9
7419,716,0.0653192887770479,84371,47,medio,mas de 15,6155,entre 5-15,entre 10-20,Rent,Bachelor,Divorced,menos de 10,0.22754888,0.7724511199999999,5511.05
7420,417,0.2670741394445804,38150,69,bajo,mas de 15,8734,menos de 5,entre 10-20,Own,High School,Widowed,entre 10-20,0.18087295,0.81912705,10188.88
7421,509,0.1246806217310144,122830,88,bajo,menos de 5,1209,menos de 5,entre 10-20,Own,Masters,Widowed,mas de 20,0.21236518,0.7876348200000001,15314.52
7422,736,0.8132085261814028,66064,37,medio,mas de 15,17282,menos de 5,entre 10-20,Mortgage,Bachelor,Married,mas de 20,0.33142242,0.66857758,53723.81
7423,489,0.062188682809615,157214,83,bajo,menos de 5,12315,mas de 15,menos de 10,Rent,High School,Divorced,entre 10-20,0.20567846,0.79432154,9776.93
7424,617,0.8698050342259888,42998,18,alto,menos de 5,3787,entre 5-15,menos de 10,Mortgage,Bachelor,Single,menos de 10,0.20629719,0.79370281,37399.88
7425,774,0.7119508351264073,172084,24,medio,mas de 15,4455,menos de 5,menos de 10,Own,Bachelor,Single,entre 10-20,0.23545581,0.7645441900000001,122515.35
7426,757,0.6651461332432502,114467,81,medio,menos de 5,12392,entre 5-15,entre 10-20,Mortgage,PhD,Single,mas de 20,0.24416092,0.75583908,76137.28
7427,361,0.4250905721028799,25936,64,alto,entre 5-15,10586,mas de 15,menos de 10,Rent,Bachelor,Widowed,menos de 10,0.18634291,0.81365709,11025.15
7428,416,0.0835816934297193,167878,69,alto,entre 5-15,3343,menos de 5,mas de 20,Rent,High School,Single,mas de 20,0.2343646,0.7656354,14031.53
7429,687,0.4965764929968456,102334,73,bajo,entre 5-15,8320,mas de 15,mas de 20,Own,PhD,Single,mas de 20,0.26572827,0.73427173,50816.66
7430,449,0.0768413462724468,80143,68,alto,menos de 5,16219,menos de 5,menos de 10,Rent,Bachelor,Married,menos de 10,0.20088167,0.79911833,6158.3
7431,689,0.8376411299712715,129784,23,medio,menos de 5,5072,menos de 5,menos de 10,Mortgage,Bachelor,Divorced,mas de 20,0.24203773,0.7579622699999999,108712.42
7432,762,0.3460023099599139,34316,48,medio,entre 5-15,3671,menos de 5,entre 10-20,Mortgage,High School,Single,mas de 20,0.2261634,0.7738366,11873.42
7433,760,0.5119773887579534,190101,85,bajo,entre 5-15,17558,entre 5-15,entre 10-20,Own,Bachelor,Married,mas de 20,0.32939982,0.67060018,97327.41
7434,650,0.4827601383032389,57920,82,bajo,menos de 5,14218,mas de 15,menos de 10,Rent,Bachelor,Divorced,entre 10-20,0.27307245,0.72692755,27961.47
7435,320,0.9840262132565032,47051,29,bajo,menos de 5,9052,menos de 5,mas de 20,Own,PhD,Single,menos de 10,0.27076066,0.72923934,46299.42
7436,560,0.5079697018356285,40175,59,medio,menos de 5,4243,menos de 5,mas de 20,Rent,High School,Widowed,mas de 20,0.18035583,0.81964417,20407.68
7437,720,0.1827423525901372,127158,45,bajo,menos de 5,9386,menos de 5,menos de 10,Mortgage,High School,Single,menos de 10,0.18636523,0.81363477,23237.15
7438,651,0.7344750776606642,69174,69,bajo,menos de 5,5430,mas de 15,menos de 10,Own,Bachelor,Widowed,entre 10-20,0.24044506,0.75955494,50806.58
7439,614,0.8077019744540928,163184,39,medio,mas de 15,3995,entre 5-15,mas de 20,Own,High School,Widowed,menos de 10,0.24690151,0.75309849,131804.04
7440,583,0.6951899547729846,136838,38,medio,entre 5-15,15740,menos de 5,menos de 10,Mortgage,Bachelor,Married,menos de 10,0.24755405,0.75244595,95128.4
7441,653,0.6689974597141453,153624,43,alto,entre 5-15,5846,entre 5-15,menos de 10,Rent,Masters,Single,entre 10-20,0.16811042,0.83188958,102774.07
7442,416,0.0211538531835354,128273,59,bajo,entre 5-15,15605,entre 5-15,mas de 20,Rent,Bachelor,Widowed,entre 10-20,0.19005051,0.8099494899999999,2713.47
7443,594,0.3710939914027888,21990,30,medio,entre 5-15,5337,entre 5-15,menos de 10,Mortgage,PhD,Widowed,menos de 10,0.17677322,0.8232267799999999,8160.36
7444,816,0.1871823658321346,65852,79,medio,entre 5-15,12123,menos de 5,entre 10-20,Own,Masters,Divorced,menos de 10,0.24363655,0.75636345,12326.33
7445,514,0.296045987730848,168900,66,bajo,entre 5-15,15383,menos de 5,entre 10-20,Own,Masters,Single,mas de 20,0.2370777,0.7629223,50002.17
7446,354,0.5209507009247117,104276,71,medio,entre 5-15,13559,mas de 15,mas de 20,Own,Bachelor,Married,mas de 20,0.3315238,0.6684762,54322.66
7447,682,0.7543165231066121,24047,33,bajo,menos de 5,2172,entre 5-15,mas de 20,Mortgage,Bachelor,Married,mas de 20,0.29699332,0.70300668,18139.05
7448,673,0.1989692557944491,131558,84,medio,entre 5-15,17341,entre 5-15,mas de 20,Own,High School,Widowed,menos de 10,0.15875575,0.84124425,26176.0
7449,543,0.8328658544662322,174752,70,alto,entre 5-15,8439,menos de 5,mas de 20,Own,High School,Divorced,mas de 20,0.28858092,0.71141908,145544.97
7450,706,0.4369363388863292,64479,56,medio,mas de 15,17760,mas de 15,menos de 10,Own,Masters,Divorced,menos de 10,0.2331866,0.7668134,28173.22
7451,755,0.2586603659639598,108827,49,alto,entre 5-15,2316,menos de 5,mas de 20,Rent,High School,Single,entre 10-20,0.18194145,0.8180585499999999,28149.23
7452,791,0.6540373879846043,121366,57,medio,menos de 5,4112,entre 5-15,entre 10-20,Rent,Bachelor,Married,entre 10-20,0.25496596,0.74503404,79377.9
7453,750,0.275966763142255,112283,43,alto,mas de 15,7894,entre 5-15,menos de 10,Rent,Masters,Single,mas de 20,0.15742956,0.84257044,30986.38
7454,717,0.3320350555417336,147740,84,alto,mas de 15,14831,entre 5-15,menos de 10,Mortgage,PhD,Divorced,menos de 10,0.21606049,0.78393951,49054.86
7455,592,0.4185140368475764,85558,78,bajo,entre 5-15,13935,mas de 15,mas de 20,Rent,PhD,Married,mas de 20,0.27205908,0.72794092,35807.22
7456,767,0.516836436327395,153666,19,bajo,entre 5-15,15915,menos de 5,entre 10-20,Mortgage,PhD,Married,menos de 10,0.22158511,0.77841489,79420.19
7457,473,0.6056703894679731,34131,34,alto,entre 5-15,8358,entre 5-15,mas de 20,Own,PhD,Married,mas de 20,0.3259089,0.6740911,20672.14
7458,551,0.3737775382738673,35834,33,medio,mas de 15,5554,entre 5-15,menos de 10,Mortgage,Masters,Widowed,entre 10-20,0.1634437,0.8365563,13393.94
7459,811,0.0137079881776215,148538,30,medio,entre 5-15,6848,entre 5-15,entre 10-20,Own,Masters,Married,menos de 10,0.23182218,0.76817782,2036.16
7460,374,0.35807609294981,125926,30,medio,entre 5-15,8552,entre 5-15,menos de 10,Rent,High School,Divorced,mas de 20,0.23134542,0.76865458,45091.09
7461,774,0.1875822609693556,186876,86,bajo,menos de 5,3036,mas de 15,mas de 20,Rent,High School,Single,mas de 20,0.20789711,0.79210289,35054.62
7462,752,0.22124318991465,54855,58,medio,entre 5-15,13480,entre 5-15,entre 10-20,Own,High School,Widowed,entre 10-20,0.0,1.0,12136.3
7463,363,0.1396418596154442,47044,43,medio,mas de 15,15741,entre 5-15,mas de 20,Rent,Masters,Widowed,menos de 10,0.0,1.0,6569.31
7464,340,0.3877572932815604,96763,56,medio,entre 5-15,2249,entre 5-15,menos de 10,Rent,Bachelor,Married,menos de 10,0.23374236,0.76625764,37520.56
7465,635,0.7854746340008412,190044,78,bajo,entre 5-15,10820,entre 5-15,entre 10-20,Rent,PhD,Divorced,mas de 20,0.2478621,0.7521379,149274.74
7466,406,0.0280485298512125,29967,27,bajo,entre 5-15,7059,mas de 15,menos de 10,Own,Bachelor,Single,entre 10-20,0.21049654,0.7895034599999999,840.53
7467,740,0.4613165967443209,30942,32,alto,entre 5-15,1740,mas de 15,menos de 10,Mortgage,High School,Divorced,menos de 10,0.2068887,0.7931113,14274.06
7468,795,0.9648365763402316,113848,63,medio,menos de 5,13902,mas de 15,mas de 20,Rent,Masters,Divorced,entre 10-20,0.24278276,0.75721724,109844.71
7469,418,0.3807157760079562,79927,57,bajo,menos de 5,18112,entre 5-15,mas de 20,Mortgage,Masters,Widowed,entre 10-20,0.21334657,0.78665343,30429.47
7470,752,0.6014574557772525,31008,29,medio,entre 5-15,6251,entre 5-15,mas de 20,Rent,PhD,Divorced,mas de 20,0.26874137,0.73125863,18649.99
7471,814,0.1479711374228114,33077,74,medio,entre 5-15,13099,mas de 15,menos de 10,Own,Bachelor,Married,entre 10-20,0.33820707,0.6617929300000001,4894.44
7472,754,0.0291925591642517,194269,87,alto,mas de 15,6529,mas de 15,mas de 20,Rent,Masters,Widowed,menos de 10,0.0,1.0,5671.21
7473,464,0.1154981080974595,164968,80,bajo,entre 5-15,16077,entre 5-15,entre 10-20,Mortgage,High School,Single,mas de 20,0.2528602,0.7471398,19053.49
7474,628,0.2235152870588418,151138,82,medio,entre 5-15,18479,menos de 5,mas de 20,Rent,Masters,Divorced,menos de 10,0.18322788,0.81677212,33781.65
7475,332,0.1876225975130721,98653,82,bajo,mas de 15,3598,entre 5-15,mas de 20,Own,Masters,Married,entre 10-20,0.29893345,0.70106655,18509.53
7476,567,0.0968252374668803,32894,22,medio,mas de 15,7276,entre 5-15,menos de 10,Rent,High School,Widowed,entre 10-20,0.0,1.0,3184.97
7477,467,0.7170552806723021,162439,70,medio,entre 5-15,16076,menos de 5,menos de 10,Own,High School,Married,mas de 20,0.29578513,0.7042148699999999,116477.74
7478,566,0.6655945258437955,128164,40,alto,entre 5-15,4392,menos de 5,mas de 20,Mortgage,High School,Single,mas de 20,0.24615954,0.7538404599999999,85305.26
7479,682,0.5714298691784121,193172,42,medio,entre 5-15,8910,menos de 5,mas de 20,Rent,Masters,Widowed,menos de 10,0.1532422,0.8467578,110384.25
7480,580,0.7916241188590896,54417,89,medio,entre 5-15,5917,entre 5-15,entre 10-20,Mortgage,Bachelor,Divorced,entre 10-20,0.27634275,0.72365725,43077.81
7481,383,0.1536184453124049,76476,60,medio,entre 5-15,18976,menos de 5,entre 10-20,Own,Bachelor,Single,mas de 20,0.20924388,0.79075612,11748.12
7482,737,0.0853704642370514,37539,59,alto,mas de 15,15354,menos de 5,menos de 10,Own,Bachelor,Married,entre 10-20,0.28459084,0.71540916,3204.72
7483,397,0.6397314840956122,83189,23,medio,mas de 15,9396,entre 5-15,menos de 10,Own,PhD,Married,entre 10-20,0.27683902,0.7231609800000001,53218.62
7484,626,0.3567517598648068,113618,65,bajo,entre 5-15,17951,entre 5-15,menos de 10,Mortgage,PhD,Divorced,mas de 20,0.22157843,0.77842157,40533.42
7485,404,0.4647518259580168,95103,68,bajo,entre 5-15,6066,mas de 15,entre 10-20,Mortgage,Masters,Widowed,menos de 10,0.24199297,0.75800703,44199.29
7486,793,0.6412368673577586,77059,86,bajo,entre 5-15,5146,entre 5-15,menos de 10,Rent,Masters,Widowed,mas de 20,0.0,1.0,49413.07
7487,616,0.5298151007089865,72950,66,bajo,entre 5-15,6607,entre 5-15,menos de 10,Mortgage,PhD,Single,menos de 10,0.22064625,0.7793537500000001,38650.01
7488,668,0.7030707422299565,48906,49,medio,mas de 15,19195,entre 5-15,entre 10-20,Mortgage,PhD,Married,mas de 20,0.2758902,0.7241098,34384.38
7489,402,0.2224488401756406,93968,60,bajo,mas de 15,13828,mas de 15,entre 10-20,Mortgage,Bachelor,Married,mas de 20,0.27978835,0.72021165,20903.07
7490,692,0.7190918610870584,198623,72,medio,entre 5-15,5760,menos de 5,menos de 10,Own,Bachelor,Widowed,entre 10-20,0.21517147,0.78482853,142828.18
7491,668,0.9841203251928652,153747,89,bajo,entre 5-15,7363,mas de 15,mas de 20,Own,PhD,Widowed,mas de 20,0.25038087,0.74961913,151305.55
7492,766,0.6062339653462403,139390,57,medio,menos de 5,12015,mas de 15,mas de 20,Rent,Bachelor,Married,entre 10-20,0.28586373,0.71413627,84502.95
7493,515,0.8100328448296918,96201,39,alto,entre 5-15,15070,menos de 5,menos de 10,Rent,High School,Divorced,entre 10-20,0.21539246,0.78460754,77925.97
7494,302,0.3076934219573262,39591,78,medio,entre 5-15,7095,menos de 5,menos de 10,Mortgage,PhD,Divorced,mas de 20,0.23625675,0.76374325,12181.89
7495,341,0.6069708771559088,157772,38,medio,entre 5-15,8950,mas de 15,entre 10-20,Own,Masters,Single,entre 10-20,0.25165635,0.74834365,95763.01
7496,349,0.3171815563767852,33612,57,medio,menos de 5,16838,mas de 15,menos de 10,Own,Masters,Married,entre 10-20,0.23520719,0.76479281,10661.11
7497,448,0.0239635237715616,158977,23,alto,menos de 5,7222,entre 5-15,mas de 20,Mortgage,PhD,Widowed,menos de 10,0.0,1.0,3809.65
7498,600,0.3901154839548963,154316,28,bajo,entre 5-15,2540,entre 5-15,mas de 20,Mortgage,Bachelor,Widowed,menos de 10,0.23565507,0.76434493,60201.06
7499,697,0.5037053891197614,135568,64,medio,menos de 5,9649,entre 5-15,menos de 10,Rent,High School,Divorced,menos de 10,0.19429407,0.80570593,68286.33
7500,350,0.0251770134111241,96504,25,medio,entre 5-15,10894,entre 5-15,menos de 10,Rent,High School,Widowed,mas de 20,0.0,1.0,2429.68
7501,831,0.0043360023262513,76894,33,alto,entre 5-15,1944,mas de 15,mas de 20,Mortgage,PhD,Widowed,menos de 10,0.15316081,0.84683919,333.41
7502,534,0.2806093951365127,108506,60,alto,entre 5-15,3912,entre 5-15,entre 10-20,Mortgage,High School,Married,menos de 10,0.19447088,0.80552912,30447.8
7503,648,0.1519114763814353,85060,61,bajo,entre 5-15,18497,menos de 5,menos de 10,Mortgage,Masters,Divorced,mas de 20,0.18253659,0.81746341,12921.59
7504,666,0.9649373812318276,133231,30,alto,entre 5-15,15173,entre 5-15,mas de 20,Own,Masters,Widowed,menos de 10,0.18285187,0.81714813,128559.57
7505,694,0.7056850037450254,72978,42,medio,entre 5-15,10868,mas de 15,menos de 10,Own,PhD,Married,entre 10-20,0.29957634,0.70042366,51499.48
7506,541,0.1844912270780218,103514,41,bajo,entre 5-15,13190,menos de 5,menos de 10,Own,PhD,Single,entre 10-20,0.20387153,0.79612847,19097.42
7507,729,0.4325546658430927,69225,88,medio,entre 5-15,7060,mas de 15,mas de 20,Rent,PhD,Widowed,menos de 10,0.20734826,0.7926517399999999,29943.6
7508,759,0.3805857705797032,121432,18,bajo,menos de 5,19258,entre 5-15,entre 10-20,Own,PhD,Single,menos de 10,0.21442646,0.78557354,46215.29
7509,517,0.7963428175302238,41385,77,alto,entre 5-15,15507,menos de 5,entre 10-20,Rent,PhD,Divorced,entre 10-20,0.25388893,0.74611107,32956.65
7510,654,0.2842476933316338,71735,35,bajo,menos de 5,5471,menos de 5,menos de 10,Own,PhD,Married,entre 10-20,0.281091,0.718909,20390.51
7511,558,0.8753688072751744,83277,68,medio,menos de 5,10297,entre 5-15,mas de 20,Mortgage,PhD,Divorced,menos de 10,0.22758259,0.77241741,72898.09
7512,329,0.0109401456106159,23293,43,alto,menos de 5,3765,entre 5-15,menos de 10,Own,High School,Divorced,entre 10-20,0.16563106,0.8343689400000001,254.83
7513,361,0.0522430112273903,167162,66,bajo,entre 5-15,17286,entre 5-15,entre 10-20,Rent,PhD,Married,menos de 10,0.21931033,0.78068967,8733.05
7514,509,0.9178229003520686,169256,47,bajo,entre 5-15,11862,entre 5-15,entre 10-20,Mortgage,Masters,Divorced,mas de 20,0.2642675,0.7357325,155347.03
7515,409,0.9323922393776016,87605,19,alto,menos de 5,15023,mas de 15,menos de 10,Rent,High School,Single,mas de 20,0.23927405,0.76072595,81682.22
7516,629,0.3914860624063,164563,47,medio,menos de 5,13516,entre 5-15,entre 10-20,Rent,PhD,Single,entre 10-20,0.23840915,0.76159085,64424.12
7517,631,0.0067850647922933,147179,82,bajo,menos de 5,4923,menos de 5,mas de 20,Own,PhD,Single,entre 10-20,0.23453426,0.76546574,998.62
7518,505,0.8060558616438059,135579,71,alto,entre 5-15,14316,menos de 5,mas de 20,Rent,Bachelor,Married,mas de 20,0.30501035,0.69498965,109284.25
7519,602,0.9762315844861168,149953,20,bajo,menos de 5,14653,entre 5-15,menos de 10,Mortgage,Masters,Married,menos de 10,0.17750144,0.82249856,146388.85
7520,820,0.0623478730840153,91015,22,medio,mas de 15,9836,mas de 15,mas de 20,Rent,Bachelor,Married,mas de 20,0.25087038,0.7491296199999999,5674.59
7521,640,0.6525911214102023,171342,43,medio,entre 5-15,19638,menos de 5,mas de 20,Rent,High School,Widowed,entre 10-20,0.21565235,0.78434765,111816.27
7522,388,0.1519791892452897,87249,65,alto,mas de 15,11721,mas de 15,menos de 10,Own,Masters,Married,mas de 20,0.26264367,0.73735633,13260.03
7523,501,0.5312075300028029,161543,73,medio,entre 5-15,1478,mas de 15,mas de 20,Own,Bachelor,Married,menos de 10,0.3333458,0.6666542,85812.86
7524,810,0.6199709232368931,88746,68,alto,entre 5-15,14999,menos de 5,menos de 10,Rent,High School,Single,mas de 20,0.21941428,0.78058572,55019.94
7525,349,0.9028060712297536,89944,81,alto,menos de 5,6973,entre 5-15,menos de 10,Mortgage,Masters,Single,mas de 20,0.2125628,0.7874372000000001,81201.99
7526,681,0.0694679694557869,123761,18,alto,entre 5-15,15228,menos de 5,entre 10-20,Rent,PhD,Single,menos de 10,0.18540202,0.81459798,8597.43
7527,421,0.772440471218502,50453,47,alto,entre 5-15,9842,entre 5-15,menos de 10,Own,High School,Divorced,menos de 10,0.23081692,0.76918308,38971.94
7528,847,0.9437211191095392,104174,47,alto,entre 5-15,6020,entre 5-15,menos de 10,Own,High School,Divorced,menos de 10,0.1948723,0.8051277,98311.2
7529,776,0.321318789212759,53666,74,bajo,mas de 15,9925,entre 5-15,menos de 10,Rent,PhD,Divorced,entre 10-20,0.21832423,0.78167577,17243.89
7530,670,0.4920563529278514,115901,34,medio,menos de 5,3088,mas de 15,entre 10-20,Own,PhD,Widowed,mas de 20,0.24329148,0.75670852,57029.82
7531,434,0.0266840530474505,59806,61,bajo,menos de 5,13298,entre 5-15,entre 10-20,Rent,PhD,Widowed,entre 10-20,0.15422308,0.84577692,1595.87
7532,408,0.9130116839723844,21660,63,medio,menos de 5,12281,menos de 5,menos de 10,Own,Masters,Married,entre 10-20,0.24228184,0.75771816,19775.83
7533,372,0.4942779600286096,195535,72,medio,menos de 5,16498,entre 5-15,entre 10-20,Mortgage,High School,Divorced,menos de 10,0.20103472,0.79896528,96648.64
7534,397,0.3685773076522632,43373,41,alto,entre 5-15,3785,mas de 15,entre 10-20,Rent,High School,Married,mas de 20,0.22392623,0.77607377,15986.3
7535,385,0.514889483270545,144741,18,medio,menos de 5,17030,menos de 5,mas de 20,Rent,High School,Married,mas de 20,0.25866124,0.74133876,74525.62
7536,714,0.5160402354935089,195408,25,alto,menos de 5,19250,entre 5-15,mas de 20,Mortgage,PhD,Widowed,entre 10-20,0.0,1.0,100838.39
7537,639,0.8366922020187388,151151,45,medio,entre 5-15,19784,menos de 5,mas de 20,Mortgage,PhD,Single,mas de 20,0.24551246,0.75448754,126466.86
7538,746,0.7302847517836264,50657,43,bajo,menos de 5,6657,mas de 15,mas de 20,Mortgage,Bachelor,Divorced,entre 10-20,0.25940946,0.74059054,36994.03
7539,362,0.8773783935371438,87347,79,medio,entre 5-15,2475,menos de 5,menos de 10,Mortgage,PhD,Married,entre 10-20,0.26251435,0.73748565,76636.37
7540,588,0.5550107652402285,59284,52,bajo,entre 5-15,1306,mas de 15,mas de 20,Rent,Masters,Married,menos de 10,0.25734425,0.74265575,32903.26
7541,432,0.1320011947471087,108702,36,alto,entre 5-15,2233,menos de 5,entre 10-20,Mortgage,High School,Married,menos de 10,0.15863998,0.84136002,14348.79
7542,455,0.2550265581458889,124091,63,alto,mas de 15,13778,entre 5-15,entre 10-20,Mortgage,High School,Married,menos de 10,0.21175769,0.78824231,31646.5
7543,394,0.3699404490429401,198610,57,medio,entre 5-15,6834,entre 5-15,menos de 10,Mortgage,Bachelor,Widowed,mas de 20,0.24421725,0.7557827500000001,73473.87
7544,371,0.5642177894597159,142274,56,bajo,mas de 15,12703,menos de 5,menos de 10,Mortgage,Bachelor,Widowed,menos de 10,0.23604399,0.76395601,80273.52
7545,561,0.5802390038700634,180618,33,medio,menos de 5,1411,mas de 15,menos de 10,Rent,Masters,Widowed,entre 10-20,0.15909939,0.84090061,104801.61
7546,702,0.6047239138984635,117269,69,medio,menos de 5,4464,menos de 5,mas de 20,Rent,High School,Single,entre 10-20,0.22830224,0.77169776,70915.37
7547,675,0.4099724782578449,58779,77,alto,menos de 5,8070,entre 5-15,entre 10-20,Mortgage,High School,Single,menos de 10,0.18436265,0.81563735,24097.77
7548,831,0.5678593466391715,65970,53,bajo,mas de 15,16828,menos de 5,entre 10-20,Own,Bachelor,Married,entre 10-20,0.31796134,0.68203866,37461.68
7549,751,0.6638595075477675,135452,85,bajo,entre 5-15,1433,entre 5-15,menos de 10,Rent,PhD,Single,menos de 10,0.22299579,0.77700421,89921.1
7550,400,0.0413513314294511,93499,28,medio,mas de 15,16181,mas de 15,mas de 20,Own,PhD,Divorced,menos de 10,0.2525829,0.7474171000000001,3866.31
7551,820,0.9123164463420992,53147,49,bajo,entre 5-15,17602,entre 5-15,entre 10-20,Mortgage,PhD,Divorced,menos de 10,0.2563296,0.7436704000000001,48486.88
7552,545,0.4329722290626951,160877,68,medio,mas de 15,15728,mas de 15,entre 10-20,Own,Masters,Widowed,menos de 10,0.20137379,0.79862621,69655.27
